Unnamed: 0,ms_subclass,lot_frontage,lot_area,lot_shape,land_slope,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,electrical,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_val,mo_sold,yr_sold,saleprice,overall_qual_p2,overall_qual_p3,overallqual_grlivarea,gr_liv_area_p2,gr_liv_area_p3,ms_zoning_c (all),ms_zoning_fv,ms_zoning_rl,ms_zoning_rm,alley_None,alley_grvl,alley_pave,land_contour_bnk,land_contour_hls,land_contour_low,land_contour_lvl,lot_config_corner,lot_config_culdsac,lot_config_fr2,lot_config_inside,neighborhood_blmngtn,neighborhood_brdale,neighborhood_brkside,neighborhood_clearcr,neighborhood_collgcr,neighborhood_crawfor,neighborhood_edwards,neighborhood_gilbert,neighborhood_idotrr,neighborhood_meadowv,neighborhood_mitchel,neighborhood_names,neighborhood_noridge,neighborhood_nridght,neighborhood_nwames,neighborhood_oldtown,neighborhood_sawyer,neighborhood_sawyerw,neighborhood_somerst,neighborhood_stonebr,neighborhood_swisu,neighborhood_timber,condition_1_artery,condition_1_feedr,condition_1_norm,condition_1_posn,condition_1_rrae,condition_1_rran,condition_2_norm,bldg_type_1fam,bldg_type_2fmcon,bldg_type_duplex,bldg_type_twnhs,bldg_type_twnhse,house_style_1.5fin,house_style_1story,house_style_2story,house_style_sfoyer,house_style_slvl,roof_style_gable,roof_style_hip,roof_matl_compshg,exterior_1st_asbshng,exterior_1st_brkface,exterior_1st_cemntbd,exterior_1st_hdboard,exterior_1st_metalsd,exterior_1st_plywood,exterior_1st_stucco,exterior_1st_vinylsd,exterior_1st_wd sdng,exterior_1st_wdshing,exterior_2nd_asbshng,exterior_2nd_brkface,exterior_2nd_cmentbd,exterior_2nd_hdboard,exterior_2nd_metalsd,exterior_2nd_plywood,exterior_2nd_stucco,exterior_2nd_vinylsd,exterior_2nd_wd sdng,exterior_2nd_wd shng,mas_vnr_type_None,mas_vnr_type_brkface,mas_vnr_type_none,mas_vnr_type_stone,foundation_brktil,foundation_cblock,foundation_pconc,foundation_slab,heating_gasa,heating_gasw,central_air_n,central_air_y,garage_type_2types,garage_type_attchd,garage_type_basment,garage_type_builtin,garage_type_detchd,garage_type_no garage,misc_feature_None,misc_feature_shed,sale_type_cod,sale_type_new,sale_type_wd ,combined_sale_type,combined_house_style,combined_roof_style
30,20,80.0,9600,3,0,8,5,1981,1981,0.0,2,4,3,5,3,1,1104.0,5,0.0,1420.0,2524.0,4,4,0,0,2524,1.0,0.0,2,1,4,1,2,7,1,3,1981.0,1,542.0,5,5,2,474,120,0,0,0,0,0,3,0,7,2009,278000,64,512,20192,6370576,16079333824,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
31,70,0.0,11435,0,1,8,7,1929,1950,0.0,3,4,3,5,3,6,0.0,5,0.0,792.0,792.0,1,4,725,0,1517,0.0,0.0,1,0,3,1,2,7,2,3,1931.0,3,400.0,5,5,2,0,0,0,0,0,0,0,0,0,6,2006,230000,64,512,12136,2301289,3491055413,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
32,120,30.0,9549,0,0,8,5,1995,1996,0.0,2,2,3,3,0,4,437.0,2,1057.0,0.0,1494.0,0,4,0,0,1494,1.0,0.0,1,1,2,1,0,7,1,3,1995.0,1,481.0,5,5,2,0,30,0,0,216,0,0,0,0,4,2006,270000,64,512,11952,2232036,3334661784,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
33,20,60.0,10950,3,0,6,6,1952,1952,0.0,3,4,5,5,3,1,441.0,5,0.0,507.0,948.0,4,4,0,0,948,0.0,0.0,1,0,2,1,3,7,0,0,1952.0,3,410.0,5,5,0,0,48,0,0,0,0,0,0,0,4,2007,125000,36,216,5688,898704,851971392,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
34,20,79.0,10637,3,0,8,5,2007,2008,336.0,2,4,1,5,1,3,1288.0,5,0.0,417.0,1705.0,0,4,0,0,1718,1.0,0.0,2,0,3,1,2,7,1,3,2007.0,2,826.0,5,5,2,208,44,0,0,0,0,0,0,0,9,2009,297000,64,512,13744,2951524,5070718232,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
35,20,80.0,9000,0,1,6,6,1958,1958,82.0,3,4,3,5,1,6,0.0,5,0.0,160.0,160.0,1,4,0,0,1142,0.0,0.0,1,0,2,1,3,7,1,3,1958.0,2,384.0,5,5,2,0,28,64,0,0,0,0,0,0,4,2009,113500,36,216,6852,1304164,1489355288,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
36,160,41.0,2665,3,0,5,6,1977,1977,0.0,3,4,5,5,3,1,548.0,4,173.0,36.0,757.0,0,4,550,0,1475,0.0,0.0,2,0,4,1,3,7,1,5,1977.0,2,336.0,5,5,2,104,26,0,0,0,0,0,0,0,7,2006,127000,25,125,7375,2175625,3209046875,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
37,20,105.0,11751,0,0,6,6,1977,1977,480.0,3,4,3,5,3,2,705.0,5,0.0,1139.0,1844.0,0,4,0,0,1844,0.0,0.0,2,0,3,1,3,7,1,5,1977.0,2,546.0,5,5,2,0,122,0,0,0,0,0,3,0,1,2010,190000,36,216,11064,3400336,6270219584,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
38,20,80.0,9600,3,0,7,6,1973,1973,320.0,3,4,5,5,3,1,916.0,5,0.0,326.0,1242.0,1,4,0,0,1242,0.0,0.0,1,1,3,1,3,7,1,5,1973.0,3,528.0,5,5,2,0,0,0,0,0,0,0,0,0,9,2007,175500,49,343,8694,1542564,1915864488,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
39,20,60.0,8428,1,0,5,7,1994,1994,0.0,3,2,3,3,3,3,420.0,5,0.0,570.0,990.0,0,4,0,0,990,1.0,0.0,1,0,3,1,3,7,0,0,1995.0,3,384.0,5,5,2,256,0,0,0,0,0,0,0,0,7,2007,146000,25,125,4950,980100,970299000,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
40,20,75.0,9937,3,0,5,6,1965,1965,0.0,2,4,5,5,3,2,830.0,3,290.0,136.0,1256.0,2,4,0,0,1256,1.0,0.0,1,1,3,1,3,7,0,0,1965.0,1,276.0,5,5,2,736,68,0,0,0,0,0,0,0,6,2008,147500,25,125,6280,1577536,1981385216,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
41,20,107.0,13891,3,0,10,5,2006,2006,0.0,0,4,1,3,1,3,1386.0,5,0.0,690.0,2076.0,0,4,0,0,2076,1.0,0.0,2,1,2,1,0,7,1,3,2006.0,1,850.0,5,5,2,216,229,0,0,0,0,0,0,0,9,2006,465000,100,1000,20760,4309776,8947094976,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
42,85,0.0,9101,0,0,5,6,1978,1978,104.0,3,2,3,5,0,3,1097.0,5,0.0,0.0,1097.0,0,4,0,0,1110,1.0,0.0,1,0,1,1,2,7,1,5,1978.0,1,602.0,5,5,2,303,30,0,0,0,0,0,0,0,7,2009,165500,25,125,5550,1232100,1367631000,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
43,50,81.0,12150,3,0,5,5,1954,1954,335.0,3,4,5,5,3,6,0.0,5,0.0,1050.0,1050.0,0,1,745,0,1795,0.0,0.0,2,0,4,1,3,7,0,0,1954.0,3,352.0,2,5,2,0,0,0,0,0,0,0,0,0,11,2008,131500,25,125,8975,3222025,5783534875,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
44,20,70.0,11200,3,0,5,5,1965,1965,0.0,3,4,5,5,3,5,906.0,5,0.0,134.0,1040.0,0,4,0,0,1040,1.0,0.0,1,0,3,1,3,7,0,0,1965.0,3,384.0,5,5,2,0,0,0,0,0,0,0,0,0,2,2008,129500,25,125,5200,1081600,1124864000,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
45,70,100.0,9670,0,1,8,6,1935,1950,40.0,3,4,5,2,3,4,210.0,5,0.0,398.0,608.0,4,4,890,0,1873,0.0,0.0,1,1,4,1,3,7,2,3,1935.0,1,786.0,2,5,2,0,0,207,0,0,0,0,0,0,6,2008,257076,64,512,14984,3508129,6570725617,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
46,50,60.0,10998,3,0,5,5,1941,1960,0.0,3,4,5,5,3,4,408.0,1,420.0,156.0,984.0,0,4,620,0,1604,0.0,0.0,2,0,3,1,3,3,0,0,1977.0,3,660.0,5,5,2,0,68,0,0,0,0,0,0,0,7,2009,117000,25,125,8020,2572816,4126796864,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
47,70,60.0,7200,3,1,7,6,1931,2000,0.0,3,1,3,5,3,6,0.0,5,0.0,776.0,776.0,4,4,651,0,1502,0.0,0.0,1,1,3,1,3,7,1,3,1931.0,2,270.0,5,5,1,0,0,112,0,0,0,0,3,0,2,2008,149000,49,343,10514,2256004,3388518008,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
48,20,80.0,9920,3,0,5,5,1954,1954,110.0,3,4,5,5,3,5,354.0,3,290.0,412.0,1056.0,4,4,0,0,1063,1.0,0.0,1,0,3,1,3,7,0,0,1954.0,2,280.0,5,5,2,0,0,164,0,0,0,0,3,0,2,2010,128000,25,125,5315,1129969,1201157047,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
49,160,36.0,2448,3,0,7,5,2003,2004,106.0,2,4,3,5,3,6,0.0,5,0.0,764.0,764.0,0,4,862,0,1626,0.0,0.0,2,1,2,1,2,7,0,0,2003.0,2,474.0,5,5,2,0,27,0,0,0,0,0,0,0,10,2008,155000,49,343,11382,2643876,4298942376,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
50,160,0.0,2998,3,0,6,5,2000,2000,513.0,2,4,3,5,3,3,353.0,5,0.0,403.0,756.0,0,4,756,0,1524,0.0,0.0,2,1,2,1,2,7,0,0,2000.0,3,440.0,5,5,2,0,32,0,0,0,0,0,0,0,6,2006,166000,36,216,9144,2322576,3539605824,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
51,50,65.0,7804,3,0,4,3,1928,1950,0.0,3,4,5,5,3,2,622.0,5,0.0,500.0,1122.0,4,4,653,0,1981,1.0,0.0,2,0,4,1,2,3,2,5,1981.0,3,576.0,5,5,2,431,44,0,0,0,0,0,3,0,12,2009,135000,16,64,7924,3924361,7774159141,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
52,60,80.0,16692,0,0,7,5,1978,1978,184.0,3,4,3,5,3,2,790.0,3,469.0,133.0,1392.0,4,4,1392,0,2784,1.0,0.0,3,1,5,1,2,7,2,5,1978.0,2,564.0,5,5,2,0,112,0,0,440,519,2,3,2000,7,2006,250000,49,343,19488,7750656,21577826304,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,160,21.0,1476,3,0,4,7,1970,1970,0.0,3,4,5,5,3,3,176.0,5,0.0,370.0,546.0,0,4,546,0,1092,0.0,0.0,1,1,3,1,3,7,0,0,0.0,0,0.0,0,0,2,200,26,0,0,0,0,0,0,0,3,2010,76000,16,64,4368,1192464,1302170688,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
54,20,75.0,10170,3,0,6,6,1951,1951,522.0,3,4,5,5,3,6,0.0,5,0.0,216.0,216.0,4,4,0,0,1575,0.0,0.0,1,1,2,1,2,7,1,3,1951.0,3,400.0,5,5,2,0,0,0,0,0,0,0,0,0,6,2006,155000,36,216,9450,2480625,3906984375,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
55,60,80.0,9364,3,0,6,7,1969,1969,143.0,3,4,5,5,3,1,371.0,5,0.0,292.0,663.0,4,4,689,0,1352,0.0,0.0,1,1,4,1,3,7,0,0,1969.0,1,299.0,5,5,2,379,36,0,0,0,0,0,3,0,3,2010,158000,36,216,8112,1827904,2471326208,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
56,160,24.0,2544,3,0,7,5,2004,2005,0.0,2,4,3,5,3,3,368.0,0,42.0,190.0,600.0,0,4,600,0,1200,1.0,0.0,2,1,2,1,2,7,0,0,2004.0,2,480.0,5,5,2,0,172,0,0,0,0,0,0,0,2,2010,149500,49,343,8400,1440000,1728000000,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
57,20,82.0,9888,3,0,5,6,1954,1975,0.0,3,2,5,5,3,2,486.0,5,0.0,450.0,936.0,4,0,0,0,936,0.0,0.0,1,0,2,1,3,7,0,0,1954.0,3,240.0,5,5,2,0,0,160,0,0,0,0,3,0,3,2006,121000,25,125,4680,876096,820025856,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
58,20,68.0,7942,3,0,6,7,1953,1953,0.0,3,4,5,5,3,5,85.0,0,955.0,0.0,1040.0,4,1,0,0,1040,0.0,1.0,1,0,3,1,3,7,0,0,1953.0,1,293.0,5,5,2,0,0,0,0,0,0,0,3,0,6,2007,136000,36,216,6240,1081600,1124864000,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
59,60,0.0,15038,1,0,6,5,1996,1996,0.0,3,4,3,5,3,5,138.0,5,0.0,778.0,916.0,2,4,720,0,1636,0.0,0.0,2,1,3,1,3,7,1,5,1996.0,1,386.0,5,5,2,168,84,0,0,0,0,0,0,0,11,2008,173000,36,216,9816,2676496,4378747456,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
60,60,92.0,11764,0,0,8,7,1999,2007,348.0,2,4,3,5,3,3,524.0,5,0.0,628.0,1152.0,0,4,1106,0,2270,0.0,0.0,2,1,4,1,2,7,1,3,1999.0,1,671.0,5,5,2,132,57,0,0,0,0,0,0,0,4,2010,290000,64,512,18160,5152900,11697083000,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
61,60,75.0,9000,3,0,8,5,2007,2007,0.0,2,4,3,5,0,3,64.0,5,0.0,1120.0,1184.0,0,4,1426,0,2610,0.0,0.0,2,1,4,1,0,7,1,3,2007.0,1,550.0,5,5,2,208,364,0,0,0,0,0,0,0,8,2007,303477,64,512,20880,6812100,17779581000,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
62,20,0.0,20062,0,1,7,7,1977,2001,0.0,2,2,3,5,1,1,1092.0,5,0.0,328.0,1420.0,2,4,0,0,1483,1.0,0.0,1,1,1,1,3,7,2,5,1977.0,2,690.0,5,5,2,496,0,0,0,0,0,0,0,0,4,2010,270000,49,343,10381,2199289,3261545587,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
63,50,81.0,7308,3,0,5,5,1920,1950,0.0,1,1,5,5,3,5,360.0,5,0.0,576.0,936.0,2,0,780,0,1740,0.0,0.0,1,0,2,1,0,7,1,3,1920.0,3,225.0,2,2,0,0,0,236,0,0,0,0,0,0,6,2008,122250,25,125,8700,3027600,5268024000,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
