,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice
52,60,rl,80.0,16692,pave,None,ir1,lvl,allpub,inside,gtl,nwames,rran,norm,1fam,2story,7,5,1978,1978,gable,compshg,plywood,plywood,brkface,184.0,ta,ta,cblock,gd,ta,no,blq,790.0,lwq,469.0,133.0,1392.0,gasa,ta,y,sbrkr,1392,1392,0,2784,1.0,0.0,3,1,5,1,gd,12,typ,2,ta,attchd,1978.0,rfn,2.0,564.0,ta,ta,y,0,112,0,0,440,519,fa,mnprv,tenc,2000,7,2006,wd ,250000
53,160,rm,21.0,1476,pave,None,reg,lvl,allpub,inside,gtl,meadowv,norm,norm,twnhs,2story,4,7,1970,1970,gable,compshg,cemntbd,cmentbd,none,0.0,ta,ta,cblock,ta,ta,no,glq,176.0,unf,0.0,370.0,546.0,gasa,ex,y,sbrkr,546,546,0,1092,0.0,0.0,1,1,3,1,ta,5,typ,0,None,no garage,0.0,None,0.0,0.0,None,None,y,200,26,0,0,0,0,None,None,None,0,3,2010,wd ,76000
54,20,rl,75.0,10170,pave,None,reg,lvl,allpub,corner,gtl,names,norm,norm,1fam,1story,6,6,1951,1951,hip,compshg,wd sdng,wd sdng,brkface,522.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,216.0,216.0,gasa,ta,y,sbrkr,1575,0,0,1575,0.0,0.0,1,1,2,1,gd,5,typ,1,gd,attchd,1951.0,unf,2.0,400.0,ta,ta,y,0,0,0,0,0,0,None,None,None,0,6,2006,wd ,155000
55,60,rl,80.0,9364,pave,None,reg,lvl,allpub,corner,gtl,sawyer,norm,norm,1fam,2story,6,7,1969,1969,gable,compshg,hdboard,hdboard,stone,143.0,ta,ta,cblock,ta,ta,no,alq,371.0,unf,0.0,292.0,663.0,gasa,ta,y,sbrkr,663,689,0,1352,0.0,0.0,1,1,4,1,ta,7,typ,0,None,attchd,1969.0,fin,1.0,299.0,ta,ta,y,379,36,0,0,0,0,None,mnprv,None,0,3,2010,wd ,158000
56,160,fv,24.0,2544,pave,pave,reg,lvl,allpub,inside,gtl,somerst,norm,norm,twnhs,2story,7,5,2004,2005,gable,compshg,metalsd,metalsd,none,0.0,gd,ta,pconc,gd,ta,no,glq,368.0,alq,42.0,190.0,600.0,gasa,ex,y,sbrkr,600,600,0,1200,1.0,0.0,2,1,2,1,gd,4,typ,0,None,detchd,2004.0,rfn,2.0,480.0,ta,ta,y,0,172,0,0,0,0,None,None,None,0,2,2010,wd ,149500
57,20,rl,82.0,9888,pave,None,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,6,1954,1975,gable,compshg,metalsd,metalsd,none,0.0,ta,gd,cblock,ta,ta,no,blq,486.0,unf,0.0,450.0,936.0,gasa,ta,y,fusea,936,0,0,936,0.0,0.0,1,0,2,1,ta,5,typ,0,None,attchd,1954.0,unf,1.0,240.0,ta,ta,y,0,0,160,0,0,0,None,mnprv,None,0,3,2006,wd ,121000
58,20,rl,68.0,7942,pave,None,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,6,7,1953,1953,hip,compshg,wd sdng,wd sdng,none,0.0,ta,ta,cblock,ta,ta,no,rec,85.0,alq,955.0,0.0,1040.0,gasa,ta,y,fusef,1040,0,0,1040,0.0,1.0,1,0,3,1,ta,6,typ,0,None,attchd,1953.0,fin,1.0,293.0,ta,ta,y,0,0,0,0,0,0,None,mnprv,None,0,6,2007,wd ,136000
59,60,rl,0.0,15038,pave,None,ir2,lvl,allpub,corner,gtl,gilbert,norm,norm,1fam,2story,6,5,1996,1996,gable,compshg,hdboard,hdboard,none,0.0,ta,ta,pconc,gd,ta,no,rec,138.0,unf,0.0,778.0,916.0,gasa,gd,y,sbrkr,916,720,0,1636,0.0,0.0,2,1,3,1,ta,7,typ,1,ta,attchd,1996.0,fin,2.0,386.0,ta,ta,y,168,84,0,0,0,0,None,None,None,0,11,2008,wd ,173000
60,60,rl,92.0,11764,pave,None,ir1,lvl,allpub,culdsac,gtl,noridge,norm,norm,1fam,2story,8,7,1999,2007,gable,compshg,vinylsd,vinylsd,brkface,348.0,gd,ta,pconc,gd,ta,no,glq,524.0,unf,0.0,628.0,1152.0,gasa,ex,y,sbrkr,1164,1106,0,2270,0.0,0.0,2,1,4,1,gd,9,typ,1,gd,attchd,1999.0,fin,3.0,671.0,ta,ta,y,132,57,0,0,0,0,None,None,None,0,4,2010,wd ,290000
61,60,fv,75.0,9000,pave,None,reg,lvl,allpub,inside,gtl,somerst,norm,norm,1fam,2story,8,5,2007,2007,gable,compshg,cemntbd,cmentbd,none,0.0,gd,ta,pconc,gd,ta,av,glq,64.0,unf,0.0,1120.0,1184.0,gasa,ex,y,sbrkr,1184,1426,0,2610,0.0,0.0,2,1,4,1,ex,11,typ,1,gd,builtin,2007.0,fin,2.0,550.0,ta,ta,y,208,364,0,0,0,0,None,None,None,0,8,2007,new,303477
62,20,rl,0.0,20062,pave,None,ir1,low,allpub,inside,mod,clearcr,norm,norm,1fam,1story,7,7,1977,2001,hip,compshg,wd sdng,wd sdng,none,0.0,gd,gd,cblock,gd,ta,gd,alq,1092.0,unf,0.0,328.0,1420.0,gasa,gd,y,sbrkr,1483,0,0,1483,1.0,0.0,1,1,1,1,ta,4,typ,2,ta,attchd,1977.0,rfn,2.0,690.0,ta,ta,y,496,0,0,0,0,0,None,None,None,0,4,2010,wd ,270000
63,50,rm,81.0,7308,pave,None,reg,lvl,allpub,corner,gtl,oldtown,artery,norm,1fam,1.5fin,5,5,1920,1950,gable,compshg,wdshing,wd shng,none,0.0,fa,fa,brktil,ta,ta,no,rec,360.0,unf,0.0,576.0,936.0,gasa,gd,n,fusea,960,780,0,1740,0.0,0.0,1,0,2,1,ex,6,typ,1,gd,detchd,1920.0,unf,1.0,225.0,fa,fa,n,0,0,236,0,0,0,None,None,None,0,6,2008,wd ,122250
64,20,rl,70.0,8750,pave,None,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,5,1955,1955,gable,compshg,asbshng,asbshng,none,0.0,ta,ta,cblock,ta,ta,no,rec,172.0,lwq,483.0,727.0,1382.0,gasa,gd,y,fusea,1382,0,0,1382,0.0,1.0,1,0,3,1,gd,6,typ,0,None,attchd,1955.0,unf,1.0,350.0,ta,ta,y,280,0,0,0,0,0,None,gdwo,None,0,7,2009,wd ,153000
65,20,rl,70.0,8402,pave,None,reg,lvl,allpub,inside,gtl,mitchel,feedr,norm,1fam,1story,5,5,2007,2007,gable,compshg,vinylsd,vinylsd,none,0.0,ta,ta,pconc,gd,ta,no,alq,206.0,unf,0.0,914.0,1120.0,gasa,ex,y,sbrkr,1120,0,0,1120,0.0,0.0,1,0,3,1,ta,6,typ,0,None,no garage,0.0,None,0.0,0.0,None,None,y,0,30,0,0,0,0,None,None,None,0,12,2007,new,147000
66,70,rl,63.0,4000,pave,None,reg,lvl,allpub,inside,gtl,crawfor,norm,norm,1fam,2story,7,8,1930,1995,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,brktil,gd,ta,no,glq,246.0,unf,0.0,285.0,531.0,gasa,ta,y,sbrkr,567,531,0,1098,1.0,0.0,1,0,2,1,ta,5,typ,1,gd,detchd,1930.0,unf,1.0,216.0,ta,ta,y,0,0,0,0,0,0,None,mnprv,None,0,6,2007,wd ,148500
67,160,rm,32.0,3363,pave,None,reg,lvl,allpub,inside,gtl,edwards,norm,norm,twnhse,2story,7,5,2004,2004,gable,compshg,vinylsd,vinylsd,stone,117.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,976.0,976.0,gasa,ex,y,sbrkr,976,732,0,1708,0.0,0.0,2,0,3,1,gd,7,maj1,0,None,detchd,2004.0,unf,2.0,380.0,ta,ta,y,0,40,0,0,0,0,None,None,None,0,4,2006,wd ,130000
68,20,rl,94.0,13615,pave,None,ir1,hls,allpub,corner,mod,nridght,norm,norm,1fam,1story,9,5,2006,2006,hip,compshg,metalsd,metalsd,stone,510.0,ex,ta,pconc,ex,ta,gd,unf,0.0,unf,0.0,1802.0,1802.0,gasa,ex,y,sbrkr,1802,0,0,1802,0.0,0.0,2,1,3,1,ex,7,typ,1,gd,attchd,2006.0,fin,3.0,843.0,ta,ta,y,158,105,0,0,0,0,None,None,None,0,6,2007,wd ,372000
69,120,rl,43.0,3013,pave,None,reg,lvl,allpub,inside,gtl,blmngtn,norm,norm,twnhse,1story,7,5,2005,2005,gable,compshg,vinylsd,vinylsd,brkface,145.0,gd,ta,pconc,gd,ta,gd,glq,16.0,unf,0.0,1346.0,1362.0,gasa,ex,y,sbrkr,1506,0,0,1506,0.0,0.0,2,0,2,1,gd,6,typ,1,gd,attchd,2005.0,fin,2.0,440.0,ta,ta,y,142,20,0,0,0,0,None,None,None,0,4,2006,wd ,213490
70,20,rl,44.0,17485,pave,None,ir2,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1story,7,5,2009,2010,gable,compshg,vinylsd,vinylsd,stone,96.0,gd,ta,pconc,gd,ta,gd,glq,1346.0,unf,0.0,162.0,1508.0,gasa,ex,y,sbrkr,1508,0,0,1508,1.0,0.0,1,0,1,1,gd,5,typ,2,ta,attchd,2009.0,rfn,2.0,572.0,ta,ta,y,0,0,0,0,0,0,None,None,None,0,1,2010,con,308030
71,20,rl,0.0,23730,pave,None,ir2,lvl,allpub,inside,gtl,mitchel,norm,norm,1fam,1story,7,5,1996,1997,gable,compshg,metalsd,metalsd,brkface,668.0,gd,ta,pconc,ex,ta,mn,glq,700.0,unf,0.0,1140.0,1840.0,gasa,ex,y,sbrkr,2032,0,0,2032,1.0,0.0,3,0,3,1,gd,7,typ,0,None,attchd,1996.0,fin,3.0,786.0,ta,ta,y,0,46,192,0,0,0,None,None,None,0,9,2008,wd ,300000
72,20,rl,79.0,8910,pave,None,reg,lvl,allpub,corner,gtl,names,norm,norm,1fam,1story,6,6,1959,1959,hip,compshg,brkface,brkface,none,0.0,ta,ta,cblock,ta,ta,mn,alq,655.0,unf,0.0,0.0,655.0,gasa,ex,y,sbrkr,1194,0,0,1194,0.0,1.0,1,0,3,1,ta,6,typ,1,fa,builtin,1954.0,fin,2.0,539.0,ta,ta,y,0,0,192,0,0,0,None,None,None,0,7,2006,wd ,159500
73,160,rm,24.0,2522,pave,None,reg,lvl,allpub,inside,gtl,edwards,norm,norm,twnhs,2story,7,5,2004,2004,gable,compshg,vinylsd,vinylsd,stone,50.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,970.0,970.0,gasa,ex,y,sbrkr,970,739,0,1709,0.0,0.0,2,0,3,1,gd,7,maj1,0,None,detchd,2004.0,unf,2.0,380.0,ta,ta,y,0,40,0,0,0,0,None,None,None,0,4,2006,wd ,137500
74,20,rl,73.0,8688,pave,None,reg,lvl,allpub,inside,gtl,somerst,norm,norm,1fam,1story,7,5,2005,2005,gable,compshg,vinylsd,vinylsd,brkface,228.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,1616.0,1616.0,gasa,ex,y,sbrkr,1616,0,0,1616,0.0,0.0,2,0,3,1,gd,7,typ,0,None,attchd,2005.0,rfn,3.0,834.0,ta,ta,y,208,59,0,0,0,0,None,None,None,0,4,2006,wd ,232000
75,30,rm,0.0,6291,grvl,None,ir1,lvl,allpub,inside,gtl,idotrr,rrne,norm,1fam,1story,6,6,1930,1950,gable,compshg,stucco,wd shng,none,0.0,gd,gd,brktil,ta,ta,no,unf,0.0,unf,0.0,768.0,768.0,gasa,ta,y,sbrkr,768,0,0,768,0.0,0.0,1,0,1,1,ta,4,typ,0,None,detchd,1930.0,unf,2.0,440.0,ta,ta,n,0,0,84,0,0,0,None,None,None,0,7,2008,wd ,93850
76,30,rl,0.0,17529,pave,None,reg,lvl,allpub,inside,gtl,sawyer,norm,norm,1fam,1story,5,5,1924,1950,gable,compshg,brkface,wd sdng,stone,65.0,ta,ta,brktil,ta,ta,no,unf,0.0,unf,0.0,872.0,872.0,gasa,fa,n,fusef,872,0,0,872,0.0,0.0,1,0,2,1,fa,5,mod,1,gd,detchd,1924.0,unf,1.0,322.0,fa,fa,n,0,0,116,0,0,0,None,None,None,0,4,2006,wd ,105000
77,30,rm,60.0,6324,pave,None,ir1,lvl,allpub,inside,gtl,brkside,feedr,rrnn,1fam,1story,4,6,1927,1950,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,brktil,ta,ta,no,unf,0.0,unf,0.0,520.0,520.0,gasa,fa,n,sbrkr,520,0,0,520,0.0,0.0,1,0,1,1,fa,4,typ,0,None,detchd,1920.0,unf,1.0,240.0,fa,ta,y,49,0,87,0,0,0,None,None,None,0,5,2008,wd ,68500
78,90,rl,80.0,11600,pave,None,reg,lvl,allpub,corner,gtl,names,feedr,norm,duplex,2story,5,5,1960,1960,gable,compshg,metalsd,metalsd,brkface,361.0,ta,ta,cblock,ta,ta,no,rec,443.0,unf,0.0,662.0,1105.0,gasa,ta,y,fusea,1105,1169,0,2274,0.0,0.0,2,0,5,2,ta,12,typ,0,None,detchd,1960.0,unf,2.0,480.0,ta,ta,y,0,0,0,0,0,0,None,None,None,0,1,2010,wd ,154300
79,50,rm,50.0,7288,pave,None,reg,lvl,allpub,inside,gtl,idotrr,artery,norm,1fam,1.5fin,5,7,1925,2003,gable,compshg,vinylsd,vinylsd,none,0.0,gd,gd,brktil,ta,po,no,unf,0.0,unf,0.0,936.0,936.0,gasa,ex,y,sbrkr,936,665,0,1601,0.0,0.0,2,0,3,1,ta,6,typ,0,None,no garage,0.0,None,0.0,0.0,None,None,n,0,0,0,176,0,0,None,None,None,0,9,2007,wd ,129850
80,70,rm,35.0,4571,pave,grvl,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,2story,5,7,1910,1950,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,brktil,ta,ta,no,blq,168.0,unf,0.0,448.0,616.0,gasa,ex,y,sbrkr,616,616,0,1232,0.0,0.0,1,0,3,1,ta,6,typ,0,None,detchd,1920.0,unf,2.0,480.0,fa,fa,y,280,0,143,0,0,0,None,None,None,0,6,2007,wd ,114000
81,20,rl,63.0,17423,pave,None,ir1,lvl,allpub,culdsac,gtl,stonebr,norm,norm,1fam,1story,9,5,2008,2009,hip,compshg,vinylsd,vinylsd,stone,748.0,ex,ta,pconc,ex,ta,no,glq,1904.0,unf,0.0,312.0,2216.0,gasa,ex,y,sbrkr,2234,0,0,2234,1.0,0.0,2,0,1,1,ex,9,typ,1,gd,attchd,2009.0,fin,3.0,1166.0,ta,ta,y,0,60,0,0,0,0,None,None,None,0,7,2009,new,501837
82,50,rm,100.0,12665,pave,grvl,ir1,lvl,allpub,inside,gtl,oldtown,artery,norm,1fam,1.5fin,5,8,1915,1950,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,brktil,ta,ta,mn,unf,0.0,unf,0.0,876.0,876.0,gasa,gd,y,sbrkr,876,540,0,1416,0.0,0.0,1,1,4,1,ta,7,typ,1,gd,detchd,1949.0,unf,3.0,720.0,ta,ta,y,418,0,194,0,0,0,None,None,None,0,6,2008,wd ,153900
83,20,rl,60.0,9000,pave,None,reg,lvl,allpub,fr2,gtl,names,norm,norm,1fam,1story,4,7,1971,2006,gable,compshg,vinylsd,vinylsd,none,0.0,ta,gd,cblock,ta,ta,no,alq,240.0,unf,0.0,624.0,864.0,gasa,gd,y,sbrkr,864,0,0,864,0.0,0.0,1,0,3,1,ta,5,typ,0,None,detchd,1986.0,unf,2.0,576.0,ta,ta,y,200,0,0,0,0,0,None,gdwo,None,0,7,2009,wd ,130000
84,120,rm,32.0,4500,pave,None,reg,lvl,allpub,fr2,gtl,mitchel,norm,norm,twnhse,1story,6,5,1997,1997,hip,compshg,vinylsd,vinylsd,brkface,197.0,ta,ta,pconc,ex,ta,no,glq,864.0,unf,0.0,325.0,1189.0,gasa,ex,y,sbrkr,1189,0,0,1189,1.0,0.0,2,0,2,1,ta,4,typ,0,None,attchd,1997.0,rfn,2.0,392.0,ta,ta,y,0,122,0,0,0,0,None,None,None,0,4,2008,wd ,160500
85,120,rl,48.0,6373,pave,None,reg,lvl,allpub,inside,gtl,nridght,norm,norm,twnhse,1story,9,5,2006,2006,hip,compshg,metalsd,metalsd,brkface,572.0,ex,ta,pconc,ex,gd,no,glq,415.0,unf,0.0,1251.0,1666.0,gasa,ex,y,sbrkr,1666,0,0,1666,1.0,0.0,2,0,2,1,gd,6,typ,1,gd,attchd,2006.0,rfn,2.0,575.0,ta,ta,y,228,75,0,0,0,0,None,None,None,0,6,2006,new,310090
86,20,rl,67.0,10083,pave,None,reg,lvl,allpub,inside,gtl,sawyerw,norm,norm,1fam,1story,7,5,2003,2003,gable,compshg,vinylsd,vinylsd,None,0.0,gd,ta,pconc,gd,ta,no,glq,833.0,unf,0.0,343.0,1176.0,gasa,ex,y,sbrkr,1200,0,0,1200,1.0,0.0,2,0,2,1,gd,5,typ,0,None,attchd,2003.0,rfn,2.0,555.0,ta,ta,y,0,41,0,0,0,0,None,None,None,0,8,2009,wd ,184900
87,20,rl,70.0,13300,pave,None,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,7,1956,2000,hip,compshg,wd sdng,wd sdng,none,0.0,ta,ta,cblock,gd,ta,no,rec,377.0,unf,0.0,551.0,928.0,gasa,ta,y,sbrkr,928,0,0,928,0.0,0.0,1,0,2,1,ta,4,typ,0,None,attchd,1956.0,unf,1.0,252.0,ta,ta,y,261,0,156,0,0,0,None,None,None,0,6,2007,wd ,132000
88,20,rl,80.0,9600,pave,None,reg,lvl,allpub,inside,gtl,nwames,feedr,norm,1fam,1story,5,5,1969,1969,gable,compshg,hdboard,hdboard,brkface,128.0,ta,ta,cblock,gd,ta,mn,alq,553.0,rec,147.0,588.0,1288.0,gasa,ta,y,sbrkr,1336,0,0,1336,0.0,1.0,2,0,3,1,ta,6,typ,1,fa,attchd,1969.0,rfn,2.0,502.0,ta,ta,y,312,11,0,0,0,0,None,None,shed,650,8,2009,wd ,163000
89,160,fv,30.0,3215,pave,pave,reg,lvl,allpub,inside,gtl,somerst,norm,norm,twnhse,2story,7,5,2004,2004,gable,compshg,metalsd,metalsd,brkface,120.0,gd,ta,pconc,gd,ta,av,glq,280.0,unf,0.0,320.0,600.0,gasa,ex,y,sbrkr,600,600,0,1200,0.0,0.0,2,1,2,1,gd,4,typ,0,None,detchd,2004.0,rfn,2.0,480.0,ta,ta,y,0,172,0,0,0,0,None,None,None,0,4,2010,conld,155000
90,80,rl,0.0,11104,pave,None,ir1,lvl,allpub,inside,gtl,nwames,norm,norm,1fam,slvl,6,6,1969,1969,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,cblock,ta,ta,av,glq,828.0,unf,0.0,599.0,1427.0,gasa,gd,y,sbrkr,1427,0,0,1427,0.0,1.0,2,0,4,1,ta,7,typ,0,None,attchd,1969.0,rfn,2.0,516.0,ta,ta,y,0,0,0,0,216,0,None,None,None,0,5,2008,wd ,183000
91,60,rl,0.0,15295,pave,None,ir3,lvl,allpub,corner,gtl,collgcr,norm,norm,1fam,2story,7,5,1996,2002,gable,compshg,vinylsd,vinylsd,brkface,254.0,gd,ta,pconc,gd,ta,mn,glq,762.0,unf,0.0,98.0,860.0,gasa,ex,y,sbrkr,1212,780,0,1992,1.0,0.0,2,1,3,1,gd,7,min2,2,ta,attchd,1996.0,rfn,2.0,608.0,ta,ta,y,225,32,0,0,0,0,None,None,None,0,6,2007,wd ,211000
92,60,rl,70.0,9109,pave,None,reg,lvl,allpub,inside,gtl,sawyerw,rrae,norm,1fam,2story,7,5,1994,1994,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,lwq,36.0,glq,596.0,122.0,754.0,gasa,ex,y,sbrkr,754,786,0,1540,1.0,0.0,2,1,3,1,gd,6,typ,0,None,attchd,1994.0,rfn,2.0,495.0,ta,ta,y,140,32,0,0,0,0,None,None,None,0,10,2009,wd ,184000
93,90,rl,64.0,7018,pave,None,reg,bnk,allpub,inside,gtl,sawyerw,norm,norm,duplex,1story,5,5,1979,1979,gable,compshg,hdboard,hdboard,none,0.0,ta,ta,slab,None,None,no,None,0.0,unf,0.0,0.0,0.0,gasa,ta,y,sbrkr,1535,0,0,1535,0.0,0.0,2,0,4,2,ta,8,typ,0,None,attchd,1979.0,unf,2.0,400.0,ta,ta,y,0,0,0,0,0,0,None,gdprv,None,0,6,2009,wd ,118858
94,80,rl,0.0,14112,pave,None,ir1,lvl,allpub,corner,gtl,names,norm,norm,1fam,slvl,5,7,1964,1964,hip,compshg,wd sdng,hdboard,brkface,86.0,ta,ta,pconc,ta,ta,av,glq,1014.0,unf,0.0,138.0,1152.0,gasa,ta,y,sbrkr,1152,0,0,1152,1.0,0.0,1,0,3,1,ta,6,typ,1,gd,attchd,1964.0,rfn,2.0,484.0,ta,ta,y,227,0,0,0,0,0,None,None,None,0,4,2010,wd ,180500
95,120,fv,80.0,3523,pave,pave,ir1,lvl,allpub,inside,gtl,somerst,norm,norm,twnhse,1story,8,5,2006,2007,gable,compshg,vinylsd,vinylsd,stone,30.0,gd,ta,pconc,gd,ta,no,glq,60.0,unf,0.0,1081.0,1141.0,gasa,ex,y,sbrkr,1151,0,0,1151,1.0,0.0,2,0,2,1,gd,5,typ,0,None,attchd,2006.0,fin,2.0,484.0,ta,ta,y,0,60,0,0,0,0,None,None,None,0,2,2007,new,166000
96,80,rl,88.0,15312,pave,None,reg,lvl,allpub,inside,gtl,sawyer,norm,norm,1fam,slvl,6,5,1960,1960,hip,compshg,wd sdng,wd sdng,brkface,54.0,ta,ta,cblock,ta,ta,av,blq,588.0,unf,0.0,550.0,1138.0,gasa,ex,y,sbrkr,1138,0,0,1138,0.0,1.0,1,0,3,1,ta,6,typ,1,ta,attchd,1960.0,rfn,2.0,480.0,ta,ta,y,0,0,0,0,140,0,None,mnprv,None,0,3,2009,cod,148000
97,20,rl,74.0,7450,pave,None,ir1,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,5,1956,1956,hip,compshg,wd sdng,wd sdng,none,0.0,ta,ta,cblock,ta,ta,no,rec,438.0,lwq,206.0,250.0,894.0,gasa,gd,y,sbrkr,1074,0,0,1074,0.0,0.0,1,0,2,1,gd,6,min1,1,gd,detchd,1966.0,unf,2.0,396.0,ta,ta,y,0,72,0,0,0,0,None,gdwo,None,0,1,2007,wd ,124000
98,120,rl,60.0,7313,pave,None,reg,lvl,allpub,inside,gtl,nridght,norm,norm,twnhse,1story,9,5,2005,2005,hip,compshg,metalsd,metalsd,brkface,246.0,ex,ta,pconc,ex,ta,no,glq,1153.0,unf,0.0,408.0,1561.0,gasa,ex,y,sbrkr,1561,0,0,1561,1.0,0.0,2,0,2,1,ex,6,typ,1,gd,attchd,2005.0,fin,2.0,556.0,ta,ta,y,203,47,0,0,0,0,None,None,None,0,8,2007,wd ,277500
99,60,rl,83.0,10019,pave,None,ir1,lvl,allpub,inside,gtl,noridge,norm,norm,1fam,2story,8,5,1995,1995,hip,compshg,vinylsd,vinylsd,brkface,397.0,gd,ta,pconc,gd,ta,no,alq,527.0,unf,0.0,815.0,1342.0,gasa,ex,y,sbrkr,1358,1368,0,2726,0.0,0.0,2,1,4,1,gd,9,typ,1,ex,attchd,1995.0,rfn,3.0,725.0,ta,ta,y,307,169,168,0,0,0,None,None,None,0,6,2006,wd ,350000
100,20,rl,53.0,15401,pave,None,ir1,hls,allpub,culdsac,gtl,stonebr,norm,norm,1fam,1story,9,5,2004,2004,hip,compshg,vinylsd,vinylsd,brkface,296.0,ex,ta,pconc,ex,ta,gd,glq,1337.0,unf,0.0,547.0,1884.0,gasa,ex,y,sbrkr,1884,0,0,1884,1.0,0.0,2,0,2,1,ex,7,typ,1,gd,attchd,2004.0,fin,3.0,670.0,ta,ta,y,214,76,0,0,0,0,None,None,None,0,9,2008,wd ,387000
101,30,rl,58.0,9098,pave,None,ir1,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1story,4,7,1920,2002,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,brktil,ta,ta,mn,alq,348.0,unf,0.0,180.0,528.0,gasa,ex,y,sbrkr,605,0,0,605,1.0,0.0,1,0,2,1,ta,5,typ,0,None,no garage,0.0,None,0.0,0.0,None,None,n,0,0,144,0,0,0,None,None,None,0,7,2007,wd ,86000
102,20,rl,103.0,16280,pave,None,reg,lvl,allpub,inside,gtl,veenker,norm,norm,1fam,1story,8,9,1976,2007,gable,compshg,vinylsd,vinylsd,none,0.0,ex,ex,cblock,gd,ex,mn,glq,1044.0,rec,382.0,0.0,1426.0,gasa,ex,y,sbrkr,1671,0,0,1671,1.0,0.0,3,0,3,1,ex,6,typ,1,gd,attchd,1976.0,rfn,2.0,550.0,ta,ta,y,280,90,0,0,0,0,None,gdwo,None,0,5,2008,wd ,290000
103,30,c (all),72.0,9392,pave,None,reg,lvl,allpub,corner,gtl,idotrr,norm,norm,1fam,1story,3,3,1900,1950,mansard,compshg,asbshng,asbshng,none,0.0,ta,fa,cblock,fa,ta,no,unf,0.0,unf,0.0,245.0,245.0,gasa,ta,n,sbrkr,797,0,0,797,0.0,0.0,1,0,2,1,ta,5,typ,0,None,no garage,0.0,None,0.0,0.0,None,None,n,0,36,94,0,0,0,None,None,None,0,9,2009,wd ,44000
104,60,rl,71.0,12209,pave,None,ir1,lvl,allpub,culdsac,gtl,mitchel,norm,norm,1fam,2story,6,5,2001,2002,gable,compshg,vinylsd,vinylsd,none,0.0,ta,ta,pconc,ex,ta,no,alq,690.0,unf,0.0,114.0,804.0,gasa,ex,y,sbrkr,804,1157,0,1961,1.0,0.0,2,1,3,1,gd,7,typ,1,ta,builtin,2001.0,fin,2.0,560.0,ta,ta,y,125,192,0,0,0,0,None,None,None,0,6,2009,wd ,215000
105,190,rl,79.0,13110,pave,None,ir1,lvl,allpub,corner,gtl,nwames,rran,feedr,2fmcon,1story,5,6,1972,1972,gable,compshg,plywood,plywood,brkface,144.0,ta,ta,cblock,gd,ta,no,glq,962.0,unf,0.0,191.0,1153.0,gasa,ex,y,sbrkr,1193,0,0,1193,1.0,0.0,2,0,2,1,ta,6,typ,0,None,attchd,1972.0,fin,2.0,501.0,ta,ta,y,140,153,0,0,0,0,None,mnprv,None,0,7,2006,wd ,146500
106,160,fv,0.0,2651,pave,None,reg,lvl,allpub,fr2,gtl,somerst,norm,norm,twnhs,2story,7,5,2000,2000,gable,compshg,metalsd,metalsd,none,0.0,gd,ta,pconc,gd,ta,no,glq,641.0,unf,0.0,32.0,673.0,gasa,ex,y,sbrkr,673,709,0,1382,1.0,0.0,2,1,3,1,gd,6,typ,0,None,detchd,2000.0,unf,2.0,490.0,ta,ta,y,153,50,0,0,0,0,None,None,None,0,4,2006,wd ,165000
